session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
11423,48,29,29,35,42,287,144,287,144,144,207
11424,287,144,287,35,247,630,35,29,48,47,207
11425,42,287,144,287,144,287,144,287,144,144,207
11426,287,287,144,287,287,144,144,287,144,287,207
11427,144,287,144,287,287,144,287,144,144,287,207
11428,144,287,144,287,144,287,17,22,144,279,207
11429,18,287,5,93,4,29,35,48,47,47,207
11430,35,29,42,48,47,48,42,29,35,35,207
11431,42,29,48,47,29,48,47,42,35,48,207
11432,47,29,35,48,42,29,35,47,48,42,207
11433,29,47,35,47,48,42,29,35,47,47,207
11434,48,20,29,42,35,48,47,47,47,42,207
11435,35,29,48,47,48,20,144,287,144,287,207
11436,144,287,144,287,144,287,144,287,287,144,207
11437,287,287,144,287,144,287,144,287,144,287,207
11438,144,287,144,144,287,144,287,144,287,48,207
11439,144,287,144,287,144,287,287,144,2,10,207
11440,2,192,10,2,13,1,38,7,152,19,207
11441,13,14,137,19,1,78,13,38,78,3,207
11442,1,14,19,13,6,13,6,6,1,1,207
11443,13,1,7,6,13,1,7,1,7,1,207
11444,7,1,1,19,19,1,19,7,1,19,207
11445,19,1,19,7,1,7,7,7,19,7,207
11446,7,7,1,7,1,19,7,1,4,29,207
11447,48,47,35,42,6,2,4,2,419,902,207
11448,18,17,5,419,6,902,6,4677,812,1091,207
11449,812,1091,132,2,275,18,256,247,93,61,207
11450,312,17,132,275,299,5,299,5,20,22,207
11451,41,275,132,22,630,247,542,144,147,61,207
11452,992,256,5,17,279,1124,887,1125,542,18,207
11453,61,5,5,992,887,61,539,5,20,61,207
11454,46,5,275,61,144,20,542,4,147,542,207
11455,144,542,144,46,144,542,542,144,61,41,207
11456,61,548,542,147,144,542,144,61,61,727,207
11457,61,727,61,61,1125,992,1124,887,887,1124,207
11458,1125,992,61,887,1124,1125,992,2982,61,4678,207
11459,41,61,41,61,61,41,542,144,727,542,207
11460,144,147,61,1052,542,61,41,144,61,1052,207
11461,61,41,61,61,4679,912,4680,4681,4682,1052,207
11462,4683,4684,727,61,4685,4686,4687,1052,61,4688,207
11463,61,41,2,2,54,86,62,727,42,42,207
11464,2,10,48,47,42,35,29,102,35,29,207
11465,42,542,144,61,542,992,887,1124,1125,542,207
11466,18,5,20,279,17,61,61,20,5,5,207
11467,61,71,5,22,20,61,93,4,5,93,207
11468,61,61,61,10,41,29,48,42,35,47,207
11469,29,35,42,48,47,47,35,48,29,42,207
11470,35,47,42,29,48,29,47,35,48,29,207
11471,42,35,47,48,29,48,47,29,42,35,207
11472,47,48,88,2,88,542,144,247,17,256,207
11473,18,5,1798,247,5,1798,566,20,906,906,207
11474,5,542,61,256,5,71,18,542,17,144,207
11475,542,71,542,18,144,17,5,5,5,22,207
11476,5,5,22,20,5,5,20,20,5,20,207
11477,20,5,20,20,2,4,2,2,84,84,207
11478,101,4689,146,3182,3182,84,101,84,2506,101,207
11479,31,84,146,2506,101,146,44,6,5,125,207
11480,17,18,53,20,6,10,5,73,84,122,207
11481,125,53,5,6,18,17,84,84,1739,84,207
11482,4690,88,2,84,5,17,18,125,53,5,207
11483,20,20,84,10,6,84,2507,73,2507,19,207
11484,38,13,20,5,53,125,18,6,17,2,207
11485,20,88,2,6,2,1146,146,1360,171,1146,207
11486,171,1146,270,84,1360,3183,73,146,122,3183,207
11487,117,1360,2508,1146,610,73,2508,31,31,31,207
11488,146,122,2508,1360,18,17,5,125,5,84,207
11489,53,4,1360,6,73,2509,1146,20,5,2509,207
11490,452,73,122,2509,5,53,17,18,1360,1146,207
11491,6,3184,3136,73,20,1360,146,3184,122,73,207
11492,17,125,5,53,18,84,3185,84,6,20,207
11493,375,3185,122,84,73,375,300,5,125,18,207
11494,53,20,6,17,4691,84,375,465,73,270,207
11495,2,3123,174,101,84,101,174,73,122,375,207
11496,588,31,5,17,146,270,18,125,6,101,207
11497,5,270,4692,84,1384,84,122,375,73,1384,207
11498,17,5,18,125,53,5,270,84,174,20,207
11499,73,122,73,18,5,17,5,101,122,73,207
11500,84,4693,73,125,5,17,18,53,122,73,207
11501,4694,84,73,87,17,18,125,53,5,84,207
11502,270,174,3186,73,122,4,17,6,5,18,207
11503,73,122,87,3186,5,125,53,17,18,84,207
11504,270,20,84,270,6,20,84,4695,6,73,207
11505,122,353,552,743,682,20,6,17,18,125,207
11506,53,5,5,84,4696,73,122,465,18,53,207
11507,5,17,20,125,84,4697,73,87,122,18,207
11508,5,17,5,125,53,2510,84,6,87,122,207
11509,73,20,212,5,73,5,18,17,53,125,207
11510,20,6,84,1146,102,270,146,1530,1063,146,207
11511,5,1232,40,1530,122,73,5,1232,1063,87,207
11512,18,84,6,17,18,193,122,174,53,270,207
11513,5,125,73,1063,20,5,20,17,5,20,207
11514,84,73,4698,84,246,2511,73,84,1289,84,207
11515,3187,73,84,4699,146,84,3188,3188,20,84,207
11516,4700,4701,73,84,4702,73,84,4703,87,73,207
11517,73,3189,84,73,1063,5,122,87,3189,1232,207
11518,1063,5,17,18,87,270,84,174,125,53,207
11519,5,84,18,6,20,17,465,122,73,2512,207
11520,5,174,6,10,2512,73,122,1063,2512,5,207
11521,73,1063,1063,53,17,18,125,6,5,6,207
11522,84,6,84,2513,84,73,122,73,2513,125,207
11523,18,53,17,5,5,84,3190,122,84,3190,207
11524,73,5,20,53,17,18,125,20,270,174,207
11525,3191,84,174,122,20,17,6,5,688,73,207
11526,18,642,3191,5,17,18,53,5,1739,125,207
11527,84,642,20,1739,73,122,1739,20,17,18,207
11528,125,53,3192,5,84,122,3192,642,73,17,207
11529,5,18,125,53,84,73,4704,122,688,5,207
11530,20,17,18,84,53,5,2511,125,73,122,207
11531,2511,18,5,17,125,53,5,84,3193,642,207
11532,122,3193,73,18,125,17,20,5,53,84,207
11533,5,4705,73,122,5,84,2514,125,18,17,207
11534,53,2514,73,688,122,87,6,87,73,2514,207
11535,2039,84,84,2039,122,73,270,174,87,73,207
11536,122,18,5,20,17,6,53,20,125,5,207
11537,84,3194,3194,73,122,18,17,5,125,53,207
11538,5,84,84,73,122,2507,87,84,3195,3195,207
11539,73,122,18,125,5,84,20,17,53,3196,207
11540,122,3196,84,73,87,84,174,1530,270,122,207
11541,174,73,20,1530,6,194,18,5,17,5,207
11542,18,125,53,5,17,84,73,4706,194,122,207
11543,125,53,5,18,20,17,73,4707,84,214,207
11544,122,87,125,5,18,53,17,84,20,122,207
11545,73,174,270,6,17,194,18,5,5,87,207
11546,4,84,1530,1530,84,122,194,87,73,84,207
11547,17,194,87,73,5,53,125,174,270,122,207
11548,6,18,73,84,87,5,17,122,18,2513,207
11549,73,194,73,5,18,125,53,84,20,5,207
11550,17,73,2515,84,122,194,5,17,6,84,207
11551,18,125,53,84,122,73,1794,194,20,53,207
11552,125,5,84,6,18,17,2516,20,84,73,207
11553,194,122,73,84,53,125,20,5,18,17,207
11554,84,3197,73,122,194,3197,73,125,18,17,207
11555,5,53,84,87,3198,270,18,20,17,5,207
11556,194,3198,122,174,73,6,20,17,18,5,207
11557,125,53,2517,84,2517,73,122,194,17,18,207
11558,53,5,6,2,84,174,194,6,270,5,207
11559,17,73,122,18,5,2,73,174,6,20,207
11560,122,84,270,73,5,17,174,194,18,5,207
11561,84,22,73,122,174,6,194,20,270,17,207
11562,5,84,18,73,174,174,270,5,6,20,207
11563,17,270,73,122,101,18,174,84,122,73,207
11564,270,676,174,174,788,73,17,18,5,313,207
11565,20,313,2,600,31,313,2,600,3199,600,207
11566,3199,3,600,4708,6,2,84,600,84,4709,207
11567,84,84,4710,84,2435,84,4711,84,2517,84,207
11568,84,2506,4712,84,84,4713,4714,84,4715,84,207
11569,1384,84,3187,1560,270,102,1146,84,1560,73,207
11570,817,1063,1146,146,4716,386,1232,386,1232,73,207
11571,1560,194,122,1063,5,600,600,600,600,600,207
11572,600,600,600,600,600,600,600,600,600,600,207
11573,600,600,2040,2040,4,2040,2040,84,3200,4,207
11574,3200,73,122,733,2088,1244,733,1244,17,18,207
11575,125,53,5,22,84,73,20,6,87,122,207
11576,2516,84,73,20,18,17,5,5,53,125,207
11577,87,84,2518,122,73,194,5,17,125,18,207
11578,53,5,84,84,4717,73,122,194,5,17,207
11579,53,18,125,194,4718,73,20,84,122,18,207
11580,5,17,53,125,5,84,3201,73,122,194,207
11581,3201,6,18,17,5,5,125,53,20,6,207
11582,73,688,3202,84,194,122,3202,17,5,125,207
11583,53,18,3203,84,6,73,20,3203,688,194,207
11584,122,53,125,17,18,5,688,2518,122,73,207
11585,20,6,84,73,194,2518,125,53,18,6,207
11586,5,17,3204,5,84,3204,73,122,194,20,207
11587,17,5,125,53,18,84,4,6,2516,84,207
11588,73,122,194,17,5,125,18,6,53,84,207
11589,73,4719,194,122,84,18,20,17,5,53,207
11590,125,5,84,84,1739,688,73,122,194,17,207
11591,18,125,53,6,5,5,2510,84,2510,122,207
11592,73,194,18,53,125,6,5,17,20,5,207
11593,84,3205,87,3205,122,73,194,53,125,5,207
11594,17,18,5,6,2515,84,87,73,84,2515,207
11595,122,194,18,20,17,5,125,53,84,5,207
11596,194,122,73,4720,53,18,5,125,6,17,207
11597,84,1383,73,122,194,1383,73,5,17,20,207
11598,53,125,18,5,3206,84,194,6,1383,3206,207
11599,122,73,17,5,20,18,125,53,5,3207,207
11600,84,73,3207,122,194,5,6,18,17,53,207
11601,125,5,84,2104,2104,73,122,194,20,17,207
11602,18,53,5,6,73,194,4721,53,18,5,207
11603,17,5,4,2,6,20,10,21,3,27,207
11604,4,2,2,2,62,86,54,2,62,86,207
11605,54,2,2,2,2,3,4,10,21,27,207
11606,30,2,33,4,4,33,2,30,27,10,207
11607,3,27,21,4,2,2,2,22,17,5,207
11608,44,18,1116,22,5,18,17,20,20,18,207
11609,5,17,22,1356,20,3,29,42,3,35,207
11610,3,29,42,2,29,42,35,35,29,29,207
11611,42,35,42,35,29,35,35,42,29,42,207
11612,47,48,29,47,47,48,42,29,35,47,207
11613,35,47,48,48,47,29,47,47,47,42,207
11614,48,47,29,35,48,47,42,29,29,35,207
11615,47,48,42,96,91,96,91,42,91,96,207
11616,47,48,48,35,47,35,96,91,91,29,207
11617,48,29,29,35,29,48,47,48,42,35,207
11618,29,47,42,29,35,48,29,47,42,35,207
11619,29,48,47,29,35,42,48,47,29,47,207
11620,48,47,48,48,48,42,47,35,29,47,207
11621,35,42,29,48,48,42,35,47,35,29,207
11622,47,48,48,29,48,29,35,42,35,29,207
11623,29,35,35,126,29,35,121,126,121,126,207
11624,121,42,134,129,113,139,139,134,129,35,207
11625,113,29,126,121,134,113,139,42,29,129,207
11626,3,134,129,113,29,35,134,139,129,129,207
11627,42,113,113,129,129,134,42,113,139,134,207
11628,113,139,42,129,29,134,139,42,129,113,207
11629,134,139,113,134,42,129,129,134,42,113,207
11630,129,134,129,134,42,121,139,113,139,134,207
11631,113,129,134,139,29,35,113,139,134,129,207
11632,42,96,35,91,42,48,47,29,91,96,207
11633,35,29,42,47,48,91,96,35,35,29,207
11634,35,91,96,35,35,42,96,29,91,29,207
11635,96,91,35,91,96,42,35,121,126,29,207
11636,42,35,126,29,121,29,126,29,121,42,207
11637,35,113,134,139,139,126,3,29,121,29,207
11638,47,48,42,139,129,134,113,35,3,29,207
11639,35,29,29,35,35,35,42,3,2,2,207
11640,29,146,771,101,90,1531,101,771,375,87,207
11641,73,17,5,18,5,125,101,6,22,22,207
11642,6,1089,10,1089,101,20,87,10,1531,73,207
11643,771,17,5,22,18,87,375,73,22,5,207
11644,101,87,101,146,1531,20,771,18,5,6,207
11645,17,375,22,5,101,1531,18,101,610,375,207
11646,73,771,5,17,22,771,5,771,1531,771,207
11647,73,5,1531,6,22,771,5,18,771,17,207
11648,771,73,18,5,17,771,73,20,73,771,207
11649,2,935,2,6,4722,4723,288,4724,935,314,207
11650,127,935,314,127,568,4725,127,935,935,288,207
11651,127,127,3,3097,4726,3,2,935,288,127,207
11652,935,127,568,935,288,127,935,127,935,288,207
11653,127,935,127,127,288,935,127,2,165,2,207
11654,41,2,2,2,2,88,2,88,2,2,207
11655,2,2,2,2041,2,5,2519,2041,2519,2519,207
11656,2041,2,2041,5,2,5,2,6,1740,6,207
11657,4727,2042,4728,4729,2015,4730,2,3208,6,17,207
11658,1740,3208,3209,18,44,22,2042,3210,2015,130,207
11659,2,2,1026,2685,521,277,423,1588,277,521,207
11660,423,5,44,18,17,277,5,1740,2042,2,207
11661,3209,3,244,2042,737,2015,576,856,1786,1740,207
11662,3210,5,711,1026,521,1740,4731,944,944,6,207
11663,10,53,6,10,521,423,277,31,2186,423,207
11664,277,277,710,423,277,277,954,816,954,277,207
11665,710,816,710,277,816,277,816,710,710,277,207
11666,816,816,277,710,954,2,2,1064,375,653,207
11667,653,1064,919,653,375,1996,73,653,919,2520,207
11668,1064,934,22,2520,590,653,73,6,1064,73,207
11669,919,1064,919,279,73,380,589,53,20,1522,207
11670,10,20,10,1522,653,1064,1064,919,2520,1064,207
11671,375,22,934,1996,5,73,73,1064,1522,653,207
11672,919,934,20,1064,653,6,279,919,9,2,207
11673,4732,2,3211,3211,6,4733,2,2,3,3,207
11674,4,21,27,30,2,33,4,2,4,27,207
11675,30,33,4,2,3,27,21,4,42,10,207
11676,42,4,2,47,48,35,29,42,48,29,207
11677,35,47,29,42,47,48,35,35,29,48,207
11678,35,42,47,35,47,48,29,47,35,29,207
11679,42,48,47,48,35,29,42,48,48,47,207
11680,29,42,48,121,47,48,42,35,126,29,207
11681,126,121,126,121,47,48,42,42,139,113,207
11682,126,35,29,121,42,129,134,113,134,3,207
11683,42,134,29,139,129,113,134,113,1741,313,207
11684,134,129,134,113,129,313,139,29,1741,113,207
11685,134,129,313,29,42,134,139,129,113,113,207
11686,139,139,42,29,129,113,134,129,134,113,207
11687,113,129,42,313,139,134,29,113,582,134,207
11688,139,582,42,29,139,129,113,129,134,129,207
11689,535,139,134,139,134,113,42,29,129,535,207
11690,3,134,113,139,3,42,29,129,113,129,207
11691,113,129,134,139,129,134,3,313,42,29,207
11692,139,113,129,139,134,134,113,3,313,42,207
11693,134,29,129,113,139,113,129,129,29,42,207
11694,113,134,139,3,129,113,134,113,134,129,207
11695,35,3,29,139,29,48,47,42,35,29,207
11696,35,47,48,42,47,48,48,48,47,42,207
11697,35,29,47,48,29,42,47,48,48,42,207
11698,35,29,48,47,29,42,48,35,47,29,207
11699,48,29,47,47,48,42,29,35,29,48,207
11700,47,35,48,47,47,48,29,29,48,42,207
11701,48,35,29,47,47,35,29,29,48,42,207
11702,48,47,35,42,29,48,47,29,35,48,207
11703,42,48,29,35,47,48,47,48,42,29,207
11704,35,48,29,29,42,48,35,47,29,121,207
11705,42,126,35,113,126,29,121,42,139,129,207
11706,113,3,134,139,129,113,134,129,134,139,207
11707,113,42,42,139,129,134,113,313,47,48,207
11708,121,126,35,29,129,139,139,129,91,48,207
11709,29,96,42,35,134,47,113,48,47,35,207
11710,29,91,96,42,47,35,96,91,42,29,207
11711,91,96,29,35,42,29,35,48,47,29,207
11712,35,91,96,91,96,29,35,35,96,91,207
11713,29,35,91,29,96,29,35,91,96,35,207
11714,91,96,29,35,42,48,29,35,126,121,207
11715,47,126,121,29,35,42,121,91,121,29,207
11716,42,113,129,134,96,35,113,126,121,129,207
11717,29,3,139,42,113,313,96,91,113,134,207
11718,29,129,35,96,139,113,134,35,29,96,207
11719,91,35,113,29,134,96,139,129,121,29,207
11720,113,91,96,48,129,126,35,35,42,139,207
11721,129,113,134,29,42,29,35,42,29,91,207
11722,91,121,126,47,48,47,48,42,96,29,207
11723,35,91,29,91,29,35,42,2,42,35,207
11724,29,47,48,42,35,29,47,48,42,2,207
11725,35,29,47,48,29,48,35,42,35,29,207
11726,35,29,47,29,42,48,35,42,48,47,207
11727,29,35,47,48,48,47,35,29,48,35,207
11728,47,29,42,47,35,29,48,35,29,91,207
11729,96,91,29,96,91,96,96,91,91,91,207
11730,47,48,29,96,29,29,42,126,121,35,207
11731,126,121,121,126,29,121,139,113,129,134,207
11732,126,35,121,113,29,129,134,42,3,139,207
11733,35,126,29,42,3,139,113,129,113,42,207
11734,113,134,129,139,134,113,139,129,139,129,207
11735,29,91,139,113,42,129,113,134,121,42,207
11736,91,29,134,42,139,113,129,134,139,129,207
11737,129,29,35,42,134,113,139,134,96,29,207
11738,42,113,129,35,96,134,139,139,96,91,207
11739,29,42,134,139,113,129,129,113,139,139,207
11740,42,29,129,134,113,113,129,134,91,42,207
11741,129,134,139,113,129,139,134,113,134,113,207
11742,134,42,113,29,139,129,113,139,134,35,207
11743,91,139,129,134,113,29,42,139,29,35,207
11744,134,42,113,129,91,96,91,96,91,96,207
11745,35,29,91,96,35,29,42,96,91,91,207
11746,29,35,96,96,42,29,35,91,91,42,207
11747,29,91,35,96,2,42,42,29,47,35,207
11748,2,42,48,29,48,35,47,35,29,29,207
11749,35,47,48,42,35,29,47,48,42,47,207
11750,48,48,47,42,48,29,35,48,47,29,207
11751,35,42,29,35,47,48,42,47,48,47,207
11752,48,35,47,48,35,29,35,42,48,29,207
11753,47,29,47,29,48,29,35,47,48,29,207
11754,35,35,29,47,48,42,29,35,96,91,207
11755,29,96,91,91,96,91,47,48,96,29,207
11756,35,35,96,91,35,29,96,91,29,91,207
11757,91,29,42,96,91,42,29,35,96,91,207
11758,29,42,91,42,35,29,96,91,91,96,207
11759,91,29,35,96,35,96,35,35,29,91,207
11760,29,91,42,96,35,96,91,35,29,42,207
11761,91,35,48,47,29,96,48,47,35,96,207
11762,47,29,91,96,48,48,29,91,47,35,207
11763,29,42,47,35,48,48,126,35,42,48,207
11764,121,47,29,35,29,126,121,126,121,121,207
11765,126,121,113,129,134,139,126,35,42,29,207
11766,134,129,139,113,3,47,113,134,35,139,207
11767,3,42,121,129,126,134,139,113,29,42,207
11768,35,48,47,129,96,91,29,35,91,96,207
11769,29,91,47,48,42,121,35,126,96,35,207
11770,29,42,48,47,121,126,113,35,121,139,207
11771,129,134,126,139,3,48,47,129,29,35,207
11772,134,113,129,96,35,126,29,121,129,139,207
11773,91,129,113,139,134,29,96,91,48,47,207
11774,29,35,42,48,96,91,35,47,29,96,207
11775,96,91,47,29,29,47,42,91,96,48,207
11776,35,91,91,35,96,29,91,35,96,42,207
11777,29,91,29,35,91,96,29,42,91,35,207
11778,29,96,96,91,35,29,96,35,91,96,207
11779,29,91,42,29,96,35,29,96,91,35,207
11780,47,48,48,35,47,48,91,35,47,29,207
11781,42,96,48,35,29,47,47,47,29,48,207
11782,42,35,48,47,35,35,48,29,47,47,207
11783,48,47,35,29,48,47,42,29,35,29,207
11784,35,48,47,42,48,47,48,29,48,35,207
11785,47,42,29,35,48,47,47,47,42,29,207
11786,35,126,121,48,35,126,29,121,121,121,207
11787,29,126,42,113,35,134,139,113,129,113,207
11788,29,3,42,126,139,134,129,129,134,113,207
11789,139,29,35,47,42,48,48,47,29,35,207
11790,96,91,96,91,29,96,35,91,91,47,207
11791,48,35,29,42,96,96,91,91,96,96,207
11792,91,96,48,42,29,35,47,29,48,91,207
11793,47,96,35,91,96,29,35,29,96,91,207
11794,35,48,47,42,35,29,91,96,35,96,207
11795,42,29,91,96,91,96,42,96,35,29,207
11796,96,47,42,48,91,35,42,29,47,48,207
11797,29,35,35,47,29,35,35,47,48,42,207
11798,29,47,48,29,48,35,47,29,35,3,207
11799,48,47,35,29,2,42,48,35,47,29,207
11800,29,35,2,29,88,47,48,2,88,2,207
11801,88,2,88,2,4734,4735,4736,3212,4737,3213,207
11802,652,552,904,353,955,4738,603,3212,3213,955,207
11803,743,652,2,4,3,10,21,27,30,2,207
11804,33,4,3,27,30,2,4,21,10,27,207
11805,3,33,2,2,3,6,10,4,21,2,207
11806,2,3,27,3,10,21,27,4,6,4,207
11807,3,30,6,30,10,33,4,23,4,4,207
11808,43,81,4,4,33,23,6,4,51,4,207
11809,4,51,3,2,4,21,10,27,3,2,207
11810,2,2,6,3,2,4,10,6,21,2,207
11811,4,10,21,2,2,4739,27,2,3,10,207
11812,21,27,30,4,3,4,33,10,41,4,207
11813,41,41,153,165,153,442,99,147,97,71,207
11814,153,71,97,99,249,95,187,153,159,334,207
11815,95,71,147,71,147,45,82,159,45,153,207
11816,41,45,43,45,45,82,216,41,249,95,207
11817,97,442,466,153,229,61,132,82,93,312,207
11818,256,247,900,61,312,147,427,132,299,566,207
11819,5,256,17,427,22,422,44,18,299,22,207
11820,22,20,22,20,149,46,2,394,2,1532,207
11821,244,1532,46,31,5,1532,22,1532,20,5,207
11822,1532,1532,2,42,2,2,20,742,35,47,207
11823,48,102,42,29,35,47,29,102,742,48,207
11824,42,3,2,48,102,47,35,29,47,35,207
11825,29,48,42,29,35,3,42,35,42,29,207
11826,48,35,47,102,47,48,48,47,29,35,207
11827,102,42,47,48,29,35,48,47,42,29,207
11828,48,47,42,35,47,35,29,48,33,6,207
11829,35,29,2,10,48,35,2,150,48,42,207
11830,76,150,1579,150,519,76,150,519,76,150,207
11831,150,209,150,150,150,76,150,29,48,47,207
11832,35,42,4,29,48,47,42,35,47,47,207
11833,47,48,102,42,35,29,48,42,48,35,207
11834,48,29,35,35,102,47,48,4,76,29,207
11835,42,48,35,47,42,42,29,47,48,35,207
11836,42,35,47,48,29,29,35,35,29,35,207
11837,42,48,47,2,35,29,47,1742,2,48,207
11838,179,180,244,1742,1742,180,40,40,40,1742,207
11839,1742,5,5,20,6,10,20,20,6,10,207
11840,102,5,6,20,6,180,179,40,40,40,207
11841,5,44,18,5,20,6,17,5,40,40,207
11842,20,6,2,20,9,2,6,10,2,849,207
11843,849,849,5,849,2,10,142,86,2,54,207
11844,62,10,849,149,20,149,46,20,46,22,207
11845,149,46,9,2,2,2,54,86,62,2,207
11846,849,2,849,5,849,849,3,849,849,849,207
11847,149,849,20,849,2,2,46,4,22,149,207
11848,2,165,2,41,41,2,165,153,99,153,207
11849,45,82,95,41,249,41,442,6,4,4,207
11850,2,4,21,10,27,153,3,45,159,2,207
11851,2,6,3,4,10,6,21,2,27,2,207
11852,3,3,10,21,27,4,30,33,4,10,207
11853,43,4,6,30,33,6,4,9,6,2,207
11854,9,6,4,2,1533,1743,102,31,3214,1534,207
11855,4,1743,1533,1534,6,18,5,17,10,44,207
11856,1534,2,10,2,10,4,4,4,4,322,207
11857,23,4,4,322,4,6,23,4,2,4,207
11858,6,3,4,4,21,10,27,3,2,2,207
11859,3,3,42,2,3,35,29,35,29,29,207
11860,35,42,35,29,35,42,29,42,29,35,207
11861,29,35,42,35,35,29,35,42,29,35,207
11862,29,42,29,35,3,2,3,38,3,13,207
11863,19,38,2,2,88,10,6,88,2,1744,207
11864,2,170,1744,170,1744,1744,3215,88,2,2,207
11865,2,3,1744,3215,2,2,2,4,3,10,207
11866,21,27,30,2,4,33,10,21,4,27,207
11867,2,33,30,27,3,10,21,4,2,2,207
11868,805,805,805,805,805,3,15,3,15,3,207
11869,805,805,3,15,3,805,3,105,805,31,207
11870,105,805,805,805,2,2,805,2,2,2,207
11871,4,3,6,10,21,27,2,3,6,30,207
11872,10,21,27,3,4,30,4,33,6,4,207
11873,2,3,4,21,10,27,33,3,43,2,207
11874,2,6,3,3,4,10,2,6,21,2,207
11875,2,27,27,3,21,10,30,27,3,4,207
11876,30,51,6,33,4,23,43,4,10,4,207
11877,3,33,6,23,51,2,27,10,2,3,207
11878,4,21,2,2,2,4,3,10,21,27,207
11879,30,2,4,6,10,21,27,33,4,3,207
11880,30,33,4,2,6,4,10,21,4,27,207
11881,4,21,10,3,60,60,254,39,39,60,207
11882,60,60,60,60,60,60,60,39,39,2521,207
11883,39,39,2521,2521,39,0,0,0,0,0,207
11884,2,3,3,6,38,13,3,6,2,19,237
11885,38,3,19,38,38,13,13,38,1,8,237
11886,3,6,1,38,15,15,38,3,38,2,237
11887,38,1677,19,13,38,19,19,13,19,14,237
11888,38,1,13,38,19,3,13,855,137,13,237
11889,1,11,6,75,38,19,75,1,11,11,237
11890,13,11,1,11,14,13,1,1,19,14,237
11891,19,19,14,1,19,14,19,14,1,19,237
11892,13,19,152,19,1,13,75,13,14,1,237
11893,14,13,1,14,14,1,14,1,14,13,237
11894,13,1,14,1,14,1,14,75,14,14,237
11895,1,551,219,1,14,14,14,1,14,43,237
11896,81,14,1,14,1,14,14,14,1,14,237
11897,14,13,14,1,14,1,14,14,14,1,237
11898,14,1,14,14,1,14,14,14,1,1,237
11899,14,14,14,1,14,1,14,14,1,14,237
11900,14,1,14,1,14,14,1,1,14,14,237
11901,14,14,1,1,14,14,1,14,14,14,237
11902,1,14,1,14,14,14,1,14,14,14,237
11903,1,14,1,14,14,1,14,14,14,1,237
11904,1,14,14,14,14,1,14,14,14,1,237
11905,14,1,14,14,1,14,14,1,14,1,237
11906,14,14,14,14,1,1,14,14,14,1,237
11907,14,1,14,14,1,14,14,1,14,1,237
11908,14,14,14,14,1,1,14,14,1,14,237
11909,1,14,14,1,14,14,1,14,1,14,237
11910,14,14,1,14,1,14,14,14,1,14,237
11911,1,14,14,1,14,14,1,14,1,14,237
11912,14,14,1,1,14,14,14,1,14,1,237
11913,14,14,1,14,14,1,14,1,14,14,237
11914,14,551,219,219,1,14,219,219,14,14,237
11915,14,1,1,14,14,14,1,14,14,1,237
11916,14,1,14,14,14,1,14,14,14,1,237
11917,14,1,14,14,14,1,14,1,14,14,237
11918,1,14,14,14,1,1,14,14,14,1,237
11919,14,1,14,14,1,14,14,1,14,1,237
11920,14,14,14,1,14,1,14,14,1,14,237
11921,1,14,14,1,14,14,14,1,1,14,237
11922,14,14,1,1,14,14,14,1,14,1,237
11923,14,14,1,14,14,14,1,1,14,14,237
11924,14,1,1,14,14,14,1,14,1,14,237
11925,14,1,14,14,14,1,1,14,14,1,237
11926,1,14,14,14,1,14,1,14,14,1,237
11927,14,1,14,14,1,14,14,14,1,1,237
11928,14,14,14,1,14,1,14,14,1,14,237
11929,14,1,14,1,14,14,14,1,1,14,237
11930,14,14,1,1,19,1,19,1,1,1,237
11931,38,13,1,13,13,1,19,137,855,13,237
11932,11,13,1,75,13,11,1,11,11,11,237
11933,1,1,13,14,14,14,14,1,1,1,237
11934,1,1,14,1,14,1,14,1,14,1,237
11935,14,14,1,1,14,14,1,14,1,14,237
11936,1,14,13,1,14,1,14,14,14,1,237
11937,1,14,14,1,1,14,14,1,14,14,237
11938,1,14,1,14,14,1,1,14,14,1,237
11939,1,14,14,1,14,14,1,1,14,14,237
11940,1,14,1,14,1,14,14,1,14,1,237
11941,14,14,1,1,14,14,1,1,14,14,237
11942,13,2,38,19,19,15,13,1,8,13,237
11943,3,2,2,14,1,14,1,2,2,3,237
11944,1535,1535,836,381,381,1,836,1535,1535,1214,237
11945,61,1214,1535,836,3216,1214,1110,1214,1535,3216,237
11946,61,836,61,1,6,1214,1,14,1,14,237
11947,14,1,14,14,14,1,14,1,14,1,237
11948,14,1,14,1,14,14,1,14,14,1,237
11949,1,14,14,1,14,14,1,14,1,14,237
11950,14,1,14,14,14,1,1,14,14,1,237
11951,14,1,14,1,14,14,14,1,14,14,237
11952,1,1,14,14,1,14,1,1,14,14,237
11953,1,14,14,14,1,14,1,14,1,14,237
11954,14,1,1,14,14,14,1,1,14,14,237
11955,1,14,1,14,14,1,1,1,14,1,237
11956,14,1,14,1,14,14,1,1,14,14,237
11957,14,1,14,1,75,14,1,14,1,14,237
11958,1,14,14,1,1,14,14,1,14,1,237
11959,219,219,14,1,14,14,1,14,1,14,237
11960,14,1,1,14,14,1,14,14,1,1,237
11961,14,14,1,1,14,14,1,14,1,14,237
11962,14,1,14,1,14,1,14,14,1,1,237
11963,14,14,14,1,14,1,14,1,14,1,237
11964,14,1,14,14,14,1,1,14,14,1,237
11965,14,1,14,1,14,14,1,14,1,14,237
11966,14,1,1,14,14,1,1,14,14,1,237
